name,full_name,stars,forks,watchers,commits,forks_url,watchers_url,created_at,open_issues,size,age,language_Astro,language_AutoIt,language_Batchfile,language_Brainfuck,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_CoffeeScript,language_Dart,language_Dockerfile,language_Elixir,language_Erlang,language_Gherkin,language_Go,language_HTML,language_Haml,language_Haxe,language_Java,language_JavaScript,language_Jsonnet,language_Jupyter Notebook,language_Kotlin,language_Less,language_Lua,language_MATLAB,language_Makefile,language_Markdown,language_Objective-C,language_Objective-C++,language_PHP,language_PLpgSQL,language_PowerShell,language_Python,language_R,language_Rich Text Format,language_Ruby,language_Rust,language_SCSS,language_SVG,language_Scala,language_Shell,language_Smarty,language_Starlark,language_Stylus,language_Swift,language_TeX,language_TypeScript,language_Vim Script,language_Vue,language_XSLT
hound,hound-search/hound,5347,582,5347,https://api.github.com/repos/hound-search/hound/commits{/sha},https://api.github.com/repos/hound-search/hound/forks,https://api.github.com/repos/hound-search/hound/subscribers,2015-01-07 19:38:37+00:00,104,9014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edge,tjanczuk/edge,5347,661,5347,https://api.github.com/repos/tjanczuk/edge/commits{/sha},https://api.github.com/repos/tjanczuk/edge/forks,https://api.github.com/repos/tjanczuk/edge/subscribers,2013-02-20 17:37:24+00:00,375,25308,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HeroicGamesLauncher,Heroic-Games-Launcher/HeroicGamesLauncher,5346,295,5346,https://api.github.com/repos/Heroic-Games-Launcher/HeroicGamesLauncher/commits{/sha},https://api.github.com/repos/Heroic-Games-Launcher/HeroicGamesLauncher/forks,https://api.github.com/repos/Heroic-Games-Launcher/HeroicGamesLauncher/subscribers,2020-12-30 12:51:57+00:00,227,472196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Golang-100-Days,rubyhan1314/Golang-100-Days,5346,1748,5346,https://api.github.com/repos/rubyhan1314/Golang-100-Days/commits{/sha},https://api.github.com/repos/rubyhan1314/Golang-100-Days/forks,https://api.github.com/repos/rubyhan1314/Golang-100-Days/subscribers,2019-08-01 01:12:37+00:00,25,69928,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
certificates,smallstep/certificates,5346,360,5346,https://api.github.com/repos/smallstep/certificates/commits{/sha},https://api.github.com/repos/smallstep/certificates/forks,https://api.github.com/repos/smallstep/certificates/subscribers,2018-11-01 03:44:28+00:00,147,41363,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penetration_Testing_POC,Mr-xn/Penetration_Testing_POC,5342,1765,5342,https://api.github.com/repos/Mr-xn/Penetration_Testing_POC/commits{/sha},https://api.github.com/repos/Mr-xn/Penetration_Testing_POC/forks,https://api.github.com/repos/Mr-xn/Penetration_Testing_POC/subscribers,2019-07-24 03:37:55+00:00,2,1681506,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-complete-guide-code,academind/react-complete-guide-code,5342,12718,5342,https://api.github.com/repos/academind/react-complete-guide-code/commits{/sha},https://api.github.com/repos/academind/react-complete-guide-code/forks,https://api.github.com/repos/academind/react-complete-guide-code/subscribers,2021-03-23 15:53:09+00:00,94,5721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyinstrument,joerick/pyinstrument,5342,226,5342,https://api.github.com/repos/joerick/pyinstrument/commits{/sha},https://api.github.com/repos/joerick/pyinstrument/forks,https://api.github.com/repos/joerick/pyinstrument/subscribers,2014-03-13 17:53:13+00:00,18,2945,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OpenWrt_x86-r2s-r4s-r5s-N1,kiddin9/OpenWrt_x86-r2s-r4s-r5s-N1,5341,2083,5341,https://api.github.com/repos/kiddin9/OpenWrt_x86-r2s-r4s-r5s-N1/commits{/sha},https://api.github.com/repos/kiddin9/OpenWrt_x86-r2s-r4s-r5s-N1/forks,https://api.github.com/repos/kiddin9/OpenWrt_x86-r2s-r4s-r5s-N1/subscribers,2020-04-03 20:57:08+00:00,636,53260,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neuraltalk,karpathy/neuraltalk,5341,1353,5341,https://api.github.com/repos/karpathy/neuraltalk/commits{/sha},https://api.github.com/repos/karpathy/neuraltalk/forks,https://api.github.com/repos/karpathy/neuraltalk/subscribers,2014-11-27 23:22:39+00:00,30,5216,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nvim-cmp,hrsh7th/nvim-cmp,5340,297,5340,https://api.github.com/repos/hrsh7th/nvim-cmp/commits{/sha},https://api.github.com/repos/hrsh7th/nvim-cmp/forks,https://api.github.com/repos/hrsh7th/nvim-cmp/subscribers,2021-06-29 18:01:04+00:00,136,862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tensorflow-wavenet,ibab/tensorflow-wavenet,5339,1290,5339,https://api.github.com/repos/ibab/tensorflow-wavenet/commits{/sha},https://api.github.com/repos/ibab/tensorflow-wavenet/forks,https://api.github.com/repos/ibab/tensorflow-wavenet/subscribers,2016-09-12 13:50:45+00:00,175,335,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaggle-api,Kaggle/kaggle-api,5339,998,5339,https://api.github.com/repos/Kaggle/kaggle-api/commits{/sha},https://api.github.com/repos/Kaggle/kaggle-api/forks,https://api.github.com/repos/Kaggle/kaggle-api/subscribers,2018-01-25 03:02:39+00:00,229,429,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViewDeck,ViewDeck/ViewDeck,5339,981,5339,https://api.github.com/repos/ViewDeck/ViewDeck/commits{/sha},https://api.github.com/repos/ViewDeck/ViewDeck/forks,https://api.github.com/repos/ViewDeck/ViewDeck/subscribers,2011-12-05 09:29:15+00:00,21,4831,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alda,alda-lang/alda,5339,289,5339,https://api.github.com/repos/alda-lang/alda/commits{/sha},https://api.github.com/repos/alda-lang/alda/forks,https://api.github.com/repos/alda-lang/alda/subscribers,2014-08-26 04:07:53+00:00,14,3446,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dotty,lampepfl/dotty,5338,954,5338,https://api.github.com/repos/lampepfl/dotty/commits{/sha},https://api.github.com/repos/lampepfl/dotty/forks,https://api.github.com/repos/lampepfl/dotty/subscribers,2012-12-06 12:57:33+00:00,1180,149245,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
laravel-medialibrary,spatie/laravel-medialibrary,5338,1007,5338,https://api.github.com/repos/spatie/laravel-medialibrary/commits{/sha},https://api.github.com/repos/spatie/laravel-medialibrary/forks,https://api.github.com/repos/spatie/laravel-medialibrary/subscribers,2015-04-14 07:20:15+00:00,21,8472,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihang,SmirkCao/Lihang,5338,1558,5338,https://api.github.com/repos/SmirkCao/Lihang/commits{/sha},https://api.github.com/repos/SmirkCao/Lihang/forks,https://api.github.com/repos/SmirkCao/Lihang/subscribers,2018-06-19 14:46:07+00:00,16,10379,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gephi,gephi/gephi,5337,1548,5337,https://api.github.com/repos/gephi/gephi/commits{/sha},https://api.github.com/repos/gephi/gephi/forks,https://api.github.com/repos/gephi/gephi/subscribers,2011-10-22 03:14:46+00:00,446,652406,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
certified-kubernetes-administrator-course,kodekloudhub/certified-kubernetes-administrator-course,5336,5127,5336,https://api.github.com/repos/kodekloudhub/certified-kubernetes-administrator-course/commits{/sha},https://api.github.com/repos/kodekloudhub/certified-kubernetes-administrator-course/forks,https://api.github.com/repos/kodekloudhub/certified-kubernetes-administrator-course/subscribers,2020-06-16 00:34:36+00:00,22,67886,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
postcss-cssnext,MoOx/postcss-cssnext,5335,220,5335,https://api.github.com/repos/MoOx/postcss-cssnext/commits{/sha},https://api.github.com/repos/MoOx/postcss-cssnext/forks,https://api.github.com/repos/MoOx/postcss-cssnext/subscribers,2014-08-01 06:49:41+00:00,0,10756,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chaosblade,chaosblade-io/chaosblade,5335,881,5335,https://api.github.com/repos/chaosblade-io/chaosblade/commits{/sha},https://api.github.com/repos/chaosblade-io/chaosblade/forks,https://api.github.com/repos/chaosblade-io/chaosblade/subscribers,2019-03-12 11:02:05+00:00,262,4815,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syntaxhighlighter,syntaxhighlighter/syntaxhighlighter,5334,1320,5334,https://api.github.com/repos/syntaxhighlighter/syntaxhighlighter/commits{/sha},https://api.github.com/repos/syntaxhighlighter/syntaxhighlighter/forks,https://api.github.com/repos/syntaxhighlighter/syntaxhighlighter/subscribers,2010-12-16 02:36:20+00:00,235,6080,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redacted-font,christiannaths/redacted-font,5334,218,5334,https://api.github.com/repos/christiannaths/redacted-font/commits{/sha},https://api.github.com/repos/christiannaths/redacted-font/forks,https://api.github.com/repos/christiannaths/redacted-font/subscribers,2013-02-07 08:26:31+00:00,10,2732,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LibreTube,libre-tube/LibreTube,5334,320,5334,https://api.github.com/repos/libre-tube/LibreTube/commits{/sha},https://api.github.com/repos/libre-tube/LibreTube/forks,https://api.github.com/repos/libre-tube/LibreTube/subscribers,2021-12-09 12:31:36+00:00,71,86705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyc,istanbuljs/nyc,5333,384,5333,https://api.github.com/repos/istanbuljs/nyc/commits{/sha},https://api.github.com/repos/istanbuljs/nyc/forks,https://api.github.com/repos/istanbuljs/nyc/subscribers,2015-05-09 02:55:45+00:00,173,2556,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImageGlass,d2phap/ImageGlass,5332,403,5332,https://api.github.com/repos/d2phap/ImageGlass/commits{/sha},https://api.github.com/repos/d2phap/ImageGlass/forks,https://api.github.com/repos/d2phap/ImageGlass/subscribers,2012-12-30 16:13:14+00:00,252,305885,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rack-attack,rack/rack-attack,5332,342,5332,https://api.github.com/repos/rack/rack-attack/commits{/sha},https://api.github.com/repos/rack/rack-attack/forks,https://api.github.com/repos/rack/rack-attack/subscribers,2012-07-29 02:19:18+00:00,19,953,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learning-to-See-in-the-Dark,cchen156/Learning-to-See-in-the-Dark,5332,836,5332,https://api.github.com/repos/cchen156/Learning-to-See-in-the-Dark/commits{/sha},https://api.github.com/repos/cchen156/Learning-to-See-in-the-Dark/forks,https://api.github.com/repos/cchen156/Learning-to-See-in-the-Dark/subscribers,2018-04-05 23:31:06+00:00,71,472,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLeaksFinder,Tencent/MLeaksFinder,5332,915,5332,https://api.github.com/repos/Tencent/MLeaksFinder/commits{/sha},https://api.github.com/repos/Tencent/MLeaksFinder/forks,https://api.github.com/repos/Tencent/MLeaksFinder/subscribers,2015-12-14 08:06:03+00:00,69,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knowledge-repo,airbnb/knowledge-repo,5330,709,5330,https://api.github.com/repos/airbnb/knowledge-repo/commits{/sha},https://api.github.com/repos/airbnb/knowledge-repo/forks,https://api.github.com/repos/airbnb/knowledge-repo/subscribers,2016-08-17 23:32:50+00:00,129,77503,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shipit,shipitjs/shipit,5330,227,5330,https://api.github.com/repos/shipitjs/shipit/commits{/sha},https://api.github.com/repos/shipitjs/shipit/forks,https://api.github.com/repos/shipitjs/shipit/subscribers,2015-01-15 03:22:43+00:00,46,1041,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tutanota,tutao/tutanota,5330,493,5330,https://api.github.com/repos/tutao/tutanota/commits{/sha},https://api.github.com/repos/tutao/tutanota/forks,https://api.github.com/repos/tutao/tutanota/subscribers,2014-07-28 14:14:45+00:00,707,172769,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARKit-CoreLocation,AndrewHartAR/ARKit-CoreLocation,5327,748,5327,https://api.github.com/repos/AndrewHartAR/ARKit-CoreLocation/commits{/sha},https://api.github.com/repos/AndrewHartAR/ARKit-CoreLocation/forks,https://api.github.com/repos/AndrewHartAR/ARKit-CoreLocation/subscribers,2017-07-15 18:29:21+00:00,47,24021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xManager,Team-xManager/xManager,5327,199,5327,https://api.github.com/repos/Team-xManager/xManager/commits{/sha},https://api.github.com/repos/Team-xManager/xManager/forks,https://api.github.com/repos/Team-xManager/xManager/subscribers,2021-02-08 11:31:10+00:00,11,3589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine-Learning-Collection,aladdinpersson/Machine-Learning-Collection,5326,2296,5326,https://api.github.com/repos/aladdinpersson/Machine-Learning-Collection/commits{/sha},https://api.github.com/repos/aladdinpersson/Machine-Learning-Collection/forks,https://api.github.com/repos/aladdinpersson/Machine-Learning-Collection/subscribers,2020-03-26 07:02:40+00:00,90,99666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SciencePlots,garrettj403/SciencePlots,5325,609,5325,https://api.github.com/repos/garrettj403/SciencePlots/commits{/sha},https://api.github.com/repos/garrettj403/SciencePlots/forks,https://api.github.com/repos/garrettj403/SciencePlots/subscribers,2018-08-13 16:23:03+00:00,1,87315,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
startup-marketing-checklist,draftdev/startup-marketing-checklist,5325,517,5325,https://api.github.com/repos/draftdev/startup-marketing-checklist/commits{/sha},https://api.github.com/repos/draftdev/startup-marketing-checklist/forks,https://api.github.com/repos/draftdev/startup-marketing-checklist/subscribers,2017-07-29 14:30:42+00:00,4,358,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlacesToPostYourStartup,mmccaff/PlacesToPostYourStartup,5325,443,5325,https://api.github.com/repos/mmccaff/PlacesToPostYourStartup/commits{/sha},https://api.github.com/repos/mmccaff/PlacesToPostYourStartup/forks,https://api.github.com/repos/mmccaff/PlacesToPostYourStartup/subscribers,2014-02-16 21:37:43+00:00,6,169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webpacker,rails/webpacker,5325,1486,5325,https://api.github.com/repos/rails/webpacker/commits{/sha},https://api.github.com/repos/rails/webpacker/forks,https://api.github.com/repos/rails/webpacker/subscribers,2016-12-07 00:55:03+00:00,6,5383,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entropic,entropic-dev/entropic,5325,171,5325,https://api.github.com/repos/entropic-dev/entropic/commits{/sha},https://api.github.com/repos/entropic-dev/entropic/forks,https://api.github.com/repos/entropic-dev/entropic/subscribers,2019-04-20 15:39:32+00:00,163,2549,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pytorch-cifar,kuangliu/pytorch-cifar,5324,2039,5324,https://api.github.com/repos/kuangliu/pytorch-cifar/commits{/sha},https://api.github.com/repos/kuangliu/pytorch-cifar/forks,https://api.github.com/repos/kuangliu/pytorch-cifar/subscribers,2017-01-21 05:43:20+00:00,105,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kube-prometheus,prometheus-operator/kube-prometheus,5323,1700,5323,https://api.github.com/repos/prometheus-operator/kube-prometheus/commits{/sha},https://api.github.com/repos/prometheus-operator/kube-prometheus/forks,https://api.github.com/repos/prometheus-operator/kube-prometheus/subscribers,2016-10-24 19:20:35+00:00,165,10095,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutui,jdf2e/nutui,5323,737,5323,https://api.github.com/repos/jdf2e/nutui/commits{/sha},https://api.github.com/repos/jdf2e/nutui/forks,https://api.github.com/repos/jdf2e/nutui/subscribers,2018-01-22 01:50:28+00:00,47,131213,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gradle-retrolambda,evant/gradle-retrolambda,5323,456,5323,https://api.github.com/repos/evant/gradle-retrolambda/commits{/sha},https://api.github.com/repos/evant/gradle-retrolambda/forks,https://api.github.com/repos/evant/gradle-retrolambda/subscribers,2013-08-05 02:09:58+00:00,75,609,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRecyclerView,XRecyclerView/XRecyclerView,5323,1272,5323,https://api.github.com/repos/XRecyclerView/XRecyclerView/commits{/sha},https://api.github.com/repos/XRecyclerView/XRecyclerView/forks,https://api.github.com/repos/XRecyclerView/XRecyclerView/subscribers,2015-11-18 08:14:22+00:00,244,6529,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComposeCookBook,Gurupreet/ComposeCookBook,5322,685,5322,https://api.github.com/repos/Gurupreet/ComposeCookBook/commits{/sha},https://api.github.com/repos/Gurupreet/ComposeCookBook/forks,https://api.github.com/repos/Gurupreet/ComposeCookBook/subscribers,2020-09-06 07:41:44+00:00,12,79296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pixelmatch,mapbox/pixelmatch,5322,310,5322,https://api.github.com/repos/mapbox/pixelmatch/commits{/sha},https://api.github.com/repos/mapbox/pixelmatch/forks,https://api.github.com/repos/mapbox/pixelmatch/subscribers,2015-10-13 14:31:23+00:00,15,2024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idb,jakearchibald/idb,5321,342,5321,https://api.github.com/repos/jakearchibald/idb/commits{/sha},https://api.github.com/repos/jakearchibald/idb/forks,https://api.github.com/repos/jakearchibald/idb/subscribers,2015-08-06 15:02:03+00:00,26,649,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
one-python-craftsman,piglei/one-python-craftsman,5320,848,5320,https://api.github.com/repos/piglei/one-python-craftsman/commits{/sha},https://api.github.com/repos/piglei/one-python-craftsman/forks,https://api.github.com/repos/piglei/one-python-craftsman/subscribers,2018-10-31 15:03:16+00:00,3,2341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdkman-cli,sdkman/sdkman-cli,5318,606,5318,https://api.github.com/repos/sdkman/sdkman-cli/commits{/sha},https://api.github.com/repos/sdkman/sdkman-cli/forks,https://api.github.com/repos/sdkman/sdkman-cli/subscribers,2012-08-27 15:53:43+00:00,126,23759,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphrodite,Khan/aphrodite,5317,221,5317,https://api.github.com/repos/Khan/aphrodite/commits{/sha},https://api.github.com/repos/Khan/aphrodite/forks,https://api.github.com/repos/Khan/aphrodite/subscribers,2015-10-07 02:31:35+00:00,94,934,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chineseocr,chineseocr/chineseocr,5317,1687,5317,https://api.github.com/repos/chineseocr/chineseocr/commits{/sha},https://api.github.com/repos/chineseocr/chineseocr/forks,https://api.github.com/repos/chineseocr/chineseocr/subscribers,2018-05-01 14:27:52+00:00,430,36625,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cw-omnibus,commonsguy/cw-omnibus,5317,3847,5317,https://api.github.com/repos/commonsguy/cw-omnibus/commits{/sha},https://api.github.com/repos/commonsguy/cw-omnibus/forks,https://api.github.com/repos/commonsguy/cw-omnibus/subscribers,2012-03-12 14:12:06+00:00,0,75165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
